date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200321,DE,45,36,,,,,,,,,9df04d2ff8e944c3501daa02149467845c6fad89,2020-03-21T20:00:00Z,0,,81,81,81,10,0,0,0,7,7
20200321,FL,658,6579,1002,,158,,,,,,9fcedaea4a2b5e2daad7c2ef3cae3d7c4a66d46c,2020-03-21T20:00:00Z,12,158,8239,7237,7237,12,2,158,4709,138,4847
20200321,GA,507,2557,,,,,,,,,fa63ec9c063c79b907568e755be9a52e3851b5e5,2020-03-21T20:00:00Z,14,,3064,3064,3064,13,1,0,591,87,678
20200321,GU,15,108,,,,,,,,,bcf4bfbdb666a8125546ac9fa1bde5a40314887c,2020-03-21T20:00:00Z,,,123,123,123,66,0,0,22,1,23
20200321,HI,37,124,,,,,,,,,5aef6714da1cfef8b0994bce03b3381f2988ed06,2020-03-21T20:00:00Z,,,161,161,161,15,0,0,0,11,11
20200321,IA,68,1049,,,,,,,,,b528ea4ecdc29227ff49d0ab40010fdb7bf04aea,2020-03-21T20:00:00Z,,,1117,1117,1117,19,0,0,407,23,430
20200321,ID,31,880,,,,,,,,,1268984bb40128971dfbbbdf403635e18e6f7435,2020-03-21T20:00:00Z,,,911,911,911,16,0,0,290,8,298
20200321,IL,753,5488,,,,,,,,,dfaf7e4b5931f46806fd364b0e61a3dbe2fe4550,2020-03-21T20:00:00Z,6,,6241,6241,6241,17,1,0,1792,168,1960
20200321,IN,126,707,,,1,,,,,,13d8880065d2c2f4c3379631774752a809f99330,2020-03-21T20:00:00Z,4,1,833,833,833,18,2,1,232,47,279
20200321,KS,55,417,,,,,,,,,0d27ae2aac0674330f6e9556a34def2a48ade762,2020-03-21T20:00:00Z,2,,472,472,472,20,1,0,0,11,11
20200321,KY,54,714,,,,,,,,,e6bdc1623c24ec023b4fea42690fb3d28619b944,2020-03-21T20:00:00Z,2,,768,768,768,21,1,0,122,7,129
20200321,LA,585,2180,,,,,,,,,f7c6c177e7b1f643227b1bc755f63bbb75468835,2020-03-21T20:00:00Z,16,,2765,2765,2765,22,4,0,1612,106,1718
20200321,MA,525,4752,,,61,,,,,,9434ecc82e2e7e8a85d8a027a082389be42e290a,2020-03-21T20:00:00Z,1,61,5277,5277,5277,25,0,61,1074,112,1186
20200321,MD,190,94,,,,,,,,,4cac298bc1adaf891591b29d4b8eb0cd3ffef248,2020-03-21T20:00:00Z,2,,284,284,284,24,1,0,0,41,41
20200321,ME,73,2264,,,,,,,,,dd280f45b75f2790185aabea6a93f1539dcd6c4a,2020-03-21T20:00:00Z,,,2337,2337,2337,23,0,0,0,16,16
20200321,MI,787,2069,,,,,,,,,4bbc307860335d00f5fc599de63d3be3b261a288,2020-03-21T20:00:00Z,5,,2856,2856,2856,26,2,0,0,238,238
20200321,MN,138,3952,,,,,,,,,c8e20e13bb45ac57df76285e119c0769f67c89ea,2020-03-21T20:00:00Z,1,,4090,4090,4090,27,1,0,211,23,234
20200321,MO,73,369,,,,,,,,,4c5ecaada5fac9b16c463e5e42cff715b3ad3efb,2020-03-21T20:00:00Z,3,,442,442,442,29,2,0,0,26,26
20200321,MP,0,,,,,,,,,,97c8946fa6d5bb252c7aa2f2ee65129cf5fd9dde,2020-03-21T20:00:00Z,0,,0,0,0,69,0,0,0,0,0
20200321,MS,140,695,,,,,,,,,05eb75b1e562b9e17f37c33e0678a91de01249c7,2020-03-21T20:00:00Z,1,,835,835,835,28,0,0,0,60,60
20200321,MT,20,1146,,,,,,,,,21bc115fe9533e51dfac6d8defee24a86919d9a3,2020-03-21T20:00:00Z,,,1166,1166,1166,30,0,0,215,4,219
20200321,NC,184,5092,,,,,,,,,bc8438b4be03c06d8b21bb306fa8bcade8848a98,2020-03-21T20:00:00Z,0,,5276,5276,5276,37,0,0,1996,47,2043
20200321,ND,28,1141,,,3,,,,,,e9d65a0e24737712855433e9427b090d5d58befa,2020-03-21T20:00:00Z,0,3,1169,1169,1169,38,0,3,341,8,349
20200321,NE,38,356,,,,,,,,,5ba9131cf10b134a34623b70bf8983dbc48c9272,2020-03-21T20:00:00Z,0,,394,394,394,31,0,0,116,6,122
20200321,NH,55,973,942,,,,,,,,71e8c55d1c62bedffae8403188aa39dedc642ba9,2020-03-21T20:00:00Z,,,1970,1028,1028,33,0,0,228,11,239
20200321,NJ,1327,294,40,,,,,,,,619c8150d5592b43e0b0c8a542f3ce57862c85b9,2020-03-21T20:00:00Z,16,,1661,1621,1621,34,5,0,30,437,467
20200321,NM,57,3771,,,,,,,,,5b0fa970db849e97ab1b9c07d675a9ac7ace9f7c,2020-03-21T20:00:00Z,,,3828,3828,3828,35,0,0,0,14,14
20200321,NV,124,2384,,,,,,,,,c0c98568c4165cc83bc5ee07b50589fdfb35f7e4,2020-03-21T20:00:00Z,2,,2508,2508,2508,32,1,0,392,15,407
20200321,NY,10356,35081,,,1603,,,,,,eb983c3fb4fc2d7f3c2c1250578379f502787c29,2020-03-21T20:00:00Z,44,1603,45437,45437,45437,36,9,1603,9756,3254,13010
20200321,OH,247,140,,,58,,,,,,dd1dfcf33ceacdd2502013ab34d3156f97223334,2020-03-21T20:00:00Z,3,58,387,387,387,39,2,58,0,78,78
20200321,OK,53,560,144,,10,,,,,,1503e792121ec9bc0aa951a7efe032de95f66efd,2020-03-21T20:00:00Z,1,10,757,613,613,40,0,10,22,4,26
20200321,OR,114,2003,433,,,,,,,,10b3171e833e613dedf31c1ac227cc4a45ef6ea0,2020-03-21T20:00:00Z,3,,2550,2117,2117,41,0,0,0,0,0
20200321,PA,371,3766,,,,,,,,,18df8e2622a5b9fc6b266124af168742b75d3bae,2020-03-21T20:00:00Z,2,,4137,4137,4137,42,1,0,1192,103,1295
20200321,PR,21,143,71,,,,,,,,da8e3b5ccde7f2d73b65a882224183f80e407fb8,2020-03-21T20:00:00Z,,,235,164,164,72,0,0,29,7,36
20200321,RI,66,862,290,,,,,,,,00d75088744e90ea4359ef44da37b2c1048d4897,2020-03-21T20:00:00Z,,,1218,928,928,44,0,0,208,12,220
20200321,SC,152,1255,,,,,,,,,4e3f5cbdfb98432f0e6cc8c36ace53a52b5fd93a,2020-03-21T20:00:00Z,1,,1407,1407,1407,45,0,0,422,71,493
20200321,SD,14,691,268,,,,,,,,faf893694ef24b3ff6f7e4f3332d1cf892dc1326,2020-03-21T20:00:00Z,1,,973,705,705,46,0,0,28,0,28
20200321,TN,371,3272,,,,,,,,,9944d4fad172ece09a78536be10dcc0a6baac09c,2020-03-21T20:00:00Z,,,3643,3643,3643,47,0,0,2709,143,2852
20200321,TX,304,6218,,,,,,,,,54267227a81424058326d8ead3199e15f96b8d75,2020-03-21T20:00:00Z,5,,6522,6522,6522,48,0,0,1135,110,1245
20200321,UT,136,2424,,,,,,,,,1612a05ae5f2350863da87addf0e11159a1c4d0c,2020-03-21T20:00:00Z,0,,2560,2560,2560,49,0,0,389,24,413
20200321,VA,152,2638,,,25,,,,,,d3642dd2689ddb450f271a5e4940f134feb53a28,2020-03-21T20:00:00Z,2,25,2790,2790,2790,51,0,25,427,38,465
20200321,VI,6,,,,,,,,,,4b386f8f5918cff4e0ce5af84ed83a6ed2f76b82,2020-03-21T20:00:00Z,0,,6,6,6,78,0,0,0,3,3
20200321,VT,29,779,,,,,,,,,3f90c35f316a9595018f2748e50ff309811694ef,2020-03-21T20:00:00Z,2,,808,808,808,50,0,0,0,0,0
20200321,WA,1524,21719,,,,,,,,,e89ca534af406d512dad526cfc1b5a1e64f75f0c,2020-03-21T20:00:00Z,83,,23243,23243,23243,53,9,0,2383,148,2531
20200321,WI,281,4628,,,,,,,,,ba16b5db1cba4db66a6ee6542b106fe8c6241158,2020-03-21T20:00:00Z,4,,4909,4909,4909,55,1,0,1173,75,1248
20200321,WV,11,330,2,,1,,,,,,f3880f455a42ec088a063f9603e227fe8aa81d3f,2020-03-21T20:00:00Z,0,1,343,341,341,54,0,1,111,4,115
20200321,WY,23,438,,,,,,,,,063d5a2701dc617e21c78eacebf5071aca0390d6,2020-03-21T20:00:00Z,,,461,461,461,56,0,0,107,4,111
20200320,AK,12,686,,,,,,,,,19aa2fa5c05198d53bfc983c6a895fd277ac1170,2020-03-20T20:00:00Z,,,698,698,698,02,0,0,254,6,260
20200320,AL,81,28,,,,,,,,,6bbe154eecf958487c0256f6d6b95eae55c038d8,2020-03-20T20:00:00Z,0,,109,109,109,01,0,0,0,13,13
20200320,AR,96,351,203,,,,,,,,a85b5e8267c40317cdb4da0571e60d619c4f1275,2020-03-20T20:00:00Z,,,650,447,447,05,0,0,41,50,91
20200320,AS,0,,,,,,,,,,276be2ed155883c05dff83cb4c0a33601b670eaf,2020-03-20T20:00:00Z,0,,0,0,0,60,0,0,0,0,0
20200320,AZ,65,211,101,,,,,,,,4727c3fdde576abf2bb11deceeacd79954e5fc0e,2020-03-20T20:00:00Z,0,,377,276,276,04,0,0,36,21,57
20200320,CA,1063,10424,,,,,,,,,22cfcbb820f66309386b4bdfdf47a806dd894a62,2020-03-20T20:00:00Z,20,,11487,11487,11487,06,2,0,1637,139,1776
20200320,CO,277,2675,,,,,,,,,3cc3cb3b8ada93585da9e20600cd49332188e95c,2020-03-20T20:00:00Z,3,,2952,2952,2952,08,1,0,563,61,624
20200320,CT,194,604,,,,,,,,,8844ec1c291f1730400384b6236407c5eec4e772,2020-03-20T20:00:00Z,3,,798,798,798,09,2,0,0,98,98
20200320,DC,71,501,1,,,,,,,,555b285ce297b0e04969515fe501ec133644cabc,2020-03-20T20:00:00Z,1,,573,572,572,11,1,0,348,32,380
20200320,DE,38,36,,,,,,,,,b846106acafb3617a2651cecc862737a4e0595b3,2020-03-20T20:00:00Z,0,,74,74,74,10,0,0,0,8,8
20200320,FL,520,1870,1026,,,,,,,,18f30f4aef61df1aa3a4a339482c5ad20ea478ed,2020-03-20T20:00:00Z,10,,3416,2390,2390,12,2,0,337,130,467
20200320,GA,420,1966,,,,,,,,,c1099b472676eb4813360be325975832eeeecc23,2020-03-20T20:00:00Z,13,,2386,2386,2386,13,3,0,422,133,555
20200320,GU,14,86,,,,,,,,,159284c0d374c774364f46fa9817010818ece653,2020-03-20T20:00:00Z,,,100,100,100,66,0,0,17,2,19
20200320,HI,26,124,,,,,,,,,4a3f036b5b06c690c544eb042eb277a4a9a4d964,2020-03-20T20:00:00Z,,,150,150,150,15,0,0,31,10,41
20200320,IA,45,642,,,,,,,,,8931d868707d9cfae19d1d0bec4836030df44395,2020-03-20T20:00:00Z,,,687,687,687,19,0,0,559,7,566
20200320,ID,23,590,,,,,,,,,427bcf104280535a976cf8932de54622b12d896d,2020-03-20T20:00:00Z,,,613,613,613,16,0,0,131,12,143
20200320,IL,585,3696,,,,,,,,,e61e30bd87a3af08bb2a5424cf6eaaca3cfc48ca,2020-03-20T20:00:00Z,5,,4281,4281,4281,17,1,0,971,163,1134
20200320,IN,79,475,,,,,,,,,69bc9f151729b2c730f70ef1ed38d7b9b733d1c1,2020-03-20T20:00:00Z,2,,554,554,554,18,0,0,151,23,174
20200320,KS,44,417,,,,,,,,,a57d1e044d0fa2a45332c1043bab418d82737990,2020-03-20T20:00:00Z,1,,461,461,461,20,0,0,0,10,10
20200320,KY,47,592,,,,,,,,,5132aa1c50a7fc4af7f8ea55558e133917653621,2020-03-20T20:00:00Z,1,,639,639,639,21,0,0,138,12,150
20200320,LA,479,568,,,,,,,,,e67536ea67b77d8ca65be412882b0f4d055238f5,2020-03-20T20:00:00Z,12,,1047,1047,1047,22,4,0,110,132,242
20200320,MA,413,3678,,,,,,,,,e4fa70dd5807dff8381750edb438c3d8fb03335d,2020-03-20T20:00:00Z,1,,4091,4091,4091,25,1,0,874,85,959
20200320,MD,149,94,,,,,,,,,9f5bf564b168c100be9bfa7869e3237c0307d9f2,2020-03-20T20:00:00Z,1,,243,243,243,24,0,0,0,42,42
20200320,ME,57,2264,,,,,,,,,0bbfa7a74e3391acd5aab61690ae8098d0a14554,2020-03-20T20:00:00Z,,,2321,2321,2321,23,0,0,260,4,264
20200320,MI,549,2069,,,,,,,,,160de9ccf87b8b01892f79dbcd086c12843e5896,2020-03-20T20:00:00Z,3,,2618,2618,2618,26,0,0,-44,213,169
20200320,MN,115,3741,,,,,,,,,4614bb4e80402ac12d217edcebc7fb8c0307722f,2020-03-20T20:00:00Z,,,3856,3856,3856,27,0,0,792,26,818
20200320,MO,47,369,,,,,,,,,4b0f45177c6372badaf3fc3cd21353d7cc037f86,2020-03-20T20:00:00Z,1,,416,416,416,29,0,0,61,23,84
20200320,MP,0,,,,,,,,,,082f47c47804486f21616c38aa13205a3fb6fbfb,2020-03-20T20:00:00Z,0,,0,0,0,69,0,0,0,0,0
20200320,MS,80,695,,,,,,,,,115279517e0a0ee05e43c6d5aed122d5b39b2670,2020-03-20T20:00:00Z,1,,775,775,775,28,1,0,143,30,173
20200320,MT,16,931,,,,,,,,,d05a98622d0fdf01680375131d34a96a6dabffe7,2020-03-20T20:00:00Z,,,947,947,947,30,0,0,170,4,174
20200320,NC,137,3096,,,,,,,,,7fb95d6505c8d7fe53b1f0b7dbe50120d88bb6c6,2020-03-20T20:00:00Z,0,,3233,3233,3233,37,0,0,688,40,728
20200320,ND,20,800,,,,,,,,,9163e5a9b67865ff295efd3f8a96912154727929,2020-03-20T20:00:00Z,0,,820,820,820,38,0,0,307,5,312
20200320,NE,32,240,,,,,,,,,4cda7034604f490921d79617c0010a5d350c0a41,2020-03-20T20:00:00Z,0,,272,272,272,31,0,0,0,5,5
20200320,NH,44,745,631,,,,,,,,17fa3bca875f292ca2284eb20eedeb139dfbfcdc,2020-03-20T20:00:00Z,,,1420,789,789,33,0,0,124,5,129
20200320,NJ,890,264,86,,,,,,,,42bf8537b56da3791417f26b573d6c19e37af697,2020-03-20T20:00:00Z,11,,1240,1154,1154,34,2,0,54,148,202
20200320,NM,43,3771,,,,,,,,,6d6b00ecb91b88b1a8eb243c140909f79393e03c,2020-03-20T20:00:00Z,,,3814,3814,3814,35,0,0,1009,8,1017
20200320,NV,109,1992,-3,,,,,,,,733cfe29c859178a886f5eb2a74805197f4f44dc,2020-03-20T20:00:00Z,1,,2098,2101,2101,32,0,0,366,14,380
20200320,NY,7102,25325,,,,,,,,,5293b5c5920709d4f3cf66b901621a61a47d0d23,2020-03-20T20:00:00Z,35,,32427,32427,32427,36,23,0,7193,2950,10143
20200320,OH,169,140,,,,,,,,,def0867b0c16cbafd9afe098983af7d8e0badd4c,2020-03-20T20:00:00Z,1,,309,309,309,39,1,0,0,50,50
20200320,OK,49,538,374,,,,,,,,e7f3b58b28391e52c4ba63eebe765a8da88bce50,2020-03-20T20:00:00Z,1,,961,587,587,40,0,0,72,5,77
20200320,OR,114,2003,433,,,,,,,,ce87d86e6068b6b11bf179616acd49af43d92ab8,2020-03-20T20:00:00Z,3,,2550,2117,2117,41,0,0,674,26,700
20200320,PA,268,2574,,,,,,,,,d618791d5664fb84a0a633890bae484ad6390590,2020-03-20T20:00:00Z,1,,2842,2842,2842,42,0,0,966,83,1049
20200320,PR,14,114,52,,,,,,,,045b02a40ddf42ca4604f3d36ace4f27f9fa9dd8,2020-03-20T20:00:00Z,,,180,128,128,72,0,0,58,9,67
20200320,RI,54,654,140,,,,,,,,c4058c6d563fd89cae96ec2556365a032b67e1b0,2020-03-20T20:00:00Z,,,848,708,708,44,0,0,114,21,135
20200320,SC,81,833,,,,,,,,,2b41a9dadec8fa07045ea3a0d9c92834ba77094f,2020-03-20T20:00:00Z,1,,914,914,914,45,0,0,250,21,271
20200320,SD,14,663,270,,,,,,,,0ff86be98a82aa41e2d3c093dcb848a516d082ed,2020-03-20T20:00:00Z,1,,947,677,677,46,0,0,112,3,115
20200320,TN,228,563,,,,,,,,,c30ab203ca516277f9337100529cc875d2cae47a,2020-03-20T20:00:00Z,,,791,791,791,47,0,0,214,74,288
20200320,TX,194,5083,,,,,,,,,41c1f53ffba2657e7fbd2eee03f09bebab402ec5,2020-03-20T20:00:00Z,5,,5277,5277,5277,48,2,0,2871,51,2922
20200320,UT,112,2035,,,,,,,,,df33dd66d88c6b1eddc25ca3aa7321769032d783,2020-03-20T20:00:00Z,0,,2147,2147,2147,49,0,0,587,34,621
20200320,VA,114,2211,,,,,,,,,998c78195dd294b9150ccec8e02a47681cc444d2,2020-03-20T20:00:00Z,2,,2325,2325,2325,51,0,0,382,20,402
20200320,VI,3,,,,,,,,,,cbe3e26ef7cf1304fe0ac3303da8dadb50416c38,2020-03-20T20:00:00Z,0,,3,3,3,78,0,0,0,0,0
20200320,VT,29,779,,,,,,,,,d08680597184a748ed263fab7f7a6137668d5566,2020-03-20T20:00:00Z,2,,808,808,808,50,2,0,134,7,141
20200320,WA,1376,19336,,,,,,,,,c45d0ccbda5510b5e0067fa6d12226f9debfec0e,2020-03-20T20:00:00Z,74,,20712,20712,20712,53,8,0,3418,189,3607
20200320,WI,206,3455,,,,,,,,,93fb2a48a14e3d7dc1b46f9735b75d4f211b378b,2020-03-20T20:00:00Z,3,,3661,3661,3661,55,3,0,1263,51,1314
20200320,WV,7,219,13,,,,,,,,c12a447783ded752c0d37b29337ca4aa055bafab,2020-03-20T20:00:00Z,0,,239,226,226,54,0,0,76,5,81
20200320,WY,19,331,,,,,,,,,d557b1046d1d80ef9d04b645dd96406c2a94a0e6,2020-03-20T20:00:00Z,,,350,350,350,56,0,0,60,1,61
20200319,AK,6,432,,,,,,,,,5cc91902e24fad7f218a89c4d57c03ceaf0546ed,2020-03-19T20:00:00Z,,,438,438,438,02,0,0,26,0,26
20200319,AL,68,28,,,,,,,,,cab25ff0e7f7b888b8cba2df5c54273cad43f3ca,2020-03-19T20:00:00Z,0,,96,96,96,01,0,0,0,22,22
20200319,AR,46,310,113,,,,,,,,6c34774d075752263526df4bbad724959f80931e,2020-03-19T20:00:00Z,,,469,356,356,05,0,0,74,13,87
20200319,AS,0,,,,,,,,,,d6eb9671a664cf91a5f6c4303e401a22f2205479,2020-03-19T20:00:00Z,0,,0,0,0,60,0,0,0,0,0
20200319,AZ,44,175,130,,,,,,,,76b253966cb27ac180f2a1954c05be32f66ffd3b,2020-03-19T20:00:00Z,0,,349,219,219,04,0,0,27,16,43
20200319,CA,924,8787,,,,,,,,,b9c67f8fde621d5bb8895c6a6fcbdcf8440ccf2a,2020-03-19T20:00:00Z,18,,9711,9711,9711,06,5,0,806,313,1119
20200319,CO,216,2112,,,,,,,,,f2e6f5775814d9e0574abd2a0b622a4e7b5f5c03,2020-03-19T20:00:00Z,2,,2328,2328,2328,08,0,0,495,33,528
20200319,CT,96,604,,,,,,,,,f38c4a8409f0daf8ca7de49fdae935367da520a6,2020-03-19T20:00:00Z,1,,700,700,700,09,1,0,479,28,507
20200319,DC,39,153,11,,,,,,,,a98070bbd5e9860b07b7c604f0716edae507472f,2020-03-19T20:00:00Z,0,,203,192,192,11,0,0,15,8,23
20200319,DE,30,36,,,,,,,,,468ef62e496e36ade5e3e7adf7d1c73520a9e1ec,2020-03-19T20:00:00Z,0,,66,66,66,10,0,0,0,5,5
20200319,FL,390,1533,1019,,,,,,,,502282f690274385776692ae0cd2f7cbc7af763b,2020-03-19T20:00:00Z,8,,2942,1923,1923,12,1,0,308,76,384
20200319,GA,287,1544,,,,,,,,,5b54c8e2862e3541c6cb2a4a0a6d3fc93891f218,2020-03-19T20:00:00Z,10,,1831,1831,1831,13,9,0,233,90,323
20200319,GU,12,69,,,,,,,,,f6054fe44404e56150824cf1c3bdd5b0a499e142,2020-03-19T20:00:00Z,,,81,81,81,66,0,0,12,4,16
20200319,HI,16,93,,,,,,,,,37e209ff83cb4582d9bacfc535fa7c4922611b6c,2020-03-19T20:00:00Z,,,109,109,109,15,0,0,0,2,2
20200319,IA,38,83,,,,,,,,,8f211ef3f3731062fd68bfefd2a83a9813cb34d6,2020-03-19T20:00:00Z,,,121,121,121,19,0,0,0,9,9
20200319,ID,11,459,,,,,,,,,49ac4006bb26f6313fbd5e256a6dd005a599531a,2020-03-19T20:00:00Z,,,470,470,470,16,0,0,0,2,2
20200319,IL,422,2725,,,,,,,,,8d1c449e83525fc3b5de5d1f65ad5bca7b1a14a1,2020-03-19T20:00:00Z,4,,3147,3147,3147,17,3,0,962,134,1096
20200319,IN,56,324,,,,,,,,,549ee6ea79c57957f4fa53219e3c2d6a0c287f16,2020-03-19T20:00:00Z,2,,380,380,380,18,0,0,170,17,187
20200319,KS,34,417,,,,,,,,,5f85df8ea07968d65259f84d333fdaa370cd30da,2020-03-19T20:00:00Z,1,,451,451,451,20,0,0,0,18,18
20200319,KY,35,454,,,,,,,,,4177f3c5f93abf2fa17632e734de6f33ce50ffb8,2020-03-19T20:00:00Z,1,,489,489,489,21,0,0,100,9,109
20200319,LA,347,458,,,,,,,,,5027dafbbd45c690b0ccd4fab11851328b078d81,2020-03-19T20:00:00Z,8,,805,805,805,22,2,0,123,107,230
20200319,MA,328,2804,,,,,,,,,78f476ff93f6ab6ceea2e20dccb8478637895c94,2020-03-19T20:00:00Z,,,3132,3132,3132,25,0,0,789,72,861
20200319,MD,107,94,,,,,,,,,395ef22c4ab583e1674bf164aa38aa261b48edc8,2020-03-19T20:00:00Z,1,,201,201,201,24,1,0,0,22,22
20200319,ME,53,2004,,,,,,,,,dfcaae4b9738530fc8e4ddf0a4f04b7fa6615971,2020-03-19T20:00:00Z,,,2057,2057,2057,23,0,0,334,10,344
20200319,MI,336,2113,,,,,,,,,89c231fb7de85a45540bdfbee90c04eec0a7c83c,2020-03-19T20:00:00Z,3,,2449,2449,2449,26,3,0,1841,256,2097
20200319,MN,89,2949,,,,,,,,,15ba42c01ac18dca2b983dc834307fabf0ddee3d,2020-03-19T20:00:00Z,,,3038,3038,3038,27,0,0,264,12,276
20200319,MO,24,308,,,,,,,,,cfedb6ca7d4cf450995815dfbcb4faa2d8786564,2020-03-19T20:00:00Z,1,,332,332,332,29,1,0,55,11,66
20200319,MP,0,,,,,,,,,,961b453a4be423f3a4011ff1980a42db7a8340bd,2020-03-19T20:00:00Z,0,,0,0,0,69,0,0,0,0,0
20200319,MS,50,552,,,,,,,,,dae6b6c859147288aa564d8f7bc329019a566105,2020-03-19T20:00:00Z,,,602,602,602,28,0,0,73,16,89
20200319,MT,12,761,0,,,,,,,,e19bcbdc4c4727178ac345cbd0d3e15cb9e8c378,2020-03-19T20:00:00Z,,,773,773,773,30,0,0,262,2,264
20200319,NC,97,2408,,,,,,,,,c38bf0911f7d0887fec0c237fd024b7c65965c1d,2020-03-19T20:00:00Z,0,,2505,2505,2505,37,0,0,621,34,655
20200319,ND,15,493,,,,,,,,,d3478e7e297de62112f0c14e326c630dd4f1a304,2020-03-19T20:00:00Z,0,,508,508,508,38,0,0,225,9,234
20200319,NE,27,240,,,,,,,,,4e4708969869d61b06e4fb88260cc8e193593984,2020-03-19T20:00:00Z,0,,267,267,267,31,0,0,34,3,37
20200319,NH,39,621,231,,,,,,,,6a5e7d979626aa494679faa93ea4660bdb959e56,2020-03-19T20:00:00Z,,,891,660,660,33,0,0,108,13,121
20200319,NJ,742,210,74,,,,,,,,15bfbbb8a65d6a6c68720f955ec0c0cbbc4e133f,2020-03-19T20:00:00Z,9,,1026,952,952,34,4,0,20,315,335
20200319,NM,35,2762,,,,,,,,,4de22e24a9577d6c8e4ded64bacfc2cab31257ea,2020-03-19T20:00:00Z,,,2797,2797,2797,35,0,0,436,7,443
20200319,NV,95,1626,,,,,,,,,2083071a1b29de96ebbd99cd42fc6d1393cdcd03,2020-03-19T20:00:00Z,1,,1721,1721,1721,32,0,0,1458,40,1498
20200319,NY,4152,18132,,,,,,,,,2eabc9b73139066e3613021b1e9c9deaf8af733c,2020-03-19T20:00:00Z,12,,22284,22284,22284,36,0,0,5917,1770,7687
20200319,OH,119,140,,,,,,,,,d5861e1be38df98f3ebf32584dad71eed414cc1a,2020-03-19T20:00:00Z,,,259,259,259,39,0,0,0,31,31
20200319,OK,44,466,250,,,,,,,,47631b0fa53981cf4d35fb5e03bc92da1d876375,2020-03-19T20:00:00Z,1,,760,510,510,40,1,0,88,15,103
20200319,OR,88,1329,437,,,,,,,,94d69640761fa3b2766f0ab482a1e62e4f77550e,2020-03-19T20:00:00Z,3,,1854,1417,1417,41,0,0,211,13,224
20200319,PA,185,1608,,,,,,,,,a87671ef28a0d908f73c46b699f698799347b071,2020-03-19T20:00:00Z,1,,1793,1793,1793,42,1,0,421,52,473
20200319,PR,5,56,29,,,,,,,,aa15323ebfa43315d7dbf51bcabc710f6b5beeeb,2020-03-19T20:00:00Z,,,90,61,61,72,0,0,25,0,25
20200319,RI,33,540,334,,,,,,,,8738444ef63fc193fdf0653567cc271895346a39,2020-03-19T20:00:00Z,,,907,573,573,44,0,0,0,0,0
20200319,SC,60,583,,,,,,,,,c77461930fa9d479778eb04f8d31984d2a83951e,2020-03-19T20:00:00Z,1,,643,643,643,45,0,0,0,0,0
20200319,SD,11,551,385,,,,,,,,528b99ca6d1a66773889f83a40c35991c7e8c8f7,2020-03-19T20:00:00Z,1,,947,562,562,46,0,0,0,0,0
20200319,TN,154,349,,,,,,,,,c2e339b7624135eb23a1174d4bd161349012b165,2020-03-19T20:00:00Z,,,503,503,503,47,0,0,0,56,56
20200319,TX,143,2212,,,,,,,,,cde417be86facde0b4cc168d73b067ee838a6131,2020-03-19T20:00:00Z,3,,2355,2355,2355,48,1,0,388,60,448
20200319,UT,78,1448,,,,,,,,,14c2a5b7bb32c8085b1e5f993e554fd89e37af52,2020-03-19T20:00:00Z,0,,1526,1526,1526,49,0,0,1317,15,1332
20200319,VA,94,1829,,,,,,,,,db038d6305387b5dff8657cfd63a0637f4ebeae4,2020-03-19T20:00:00Z,2,,1923,1923,1923,51,1,0,628,17,645
20200319,VI,3,,,,,,,,,,394f20993c6574901cdfe09c09db007be03bd63f,2020-03-19T20:00:00Z,0,,3,3,3,78,0,0,0,1,1
20200319,VT,22,645,,,,,,,,,d34ef0b0b994165133a21fa0a4c2329b5131e162,2020-03-19T20:00:00Z,,,667,667,667,50,0,0,53,3,56
20200319,WA,1187,15918,,,,,,,,,535a5769677827d78d2939c5f8f9e44eef508975,2020-03-19T20:00:00Z,66,,17105,17105,17105,53,14,0,2801,175,2976
20200319,WI,155,2192,,,,,,,,,04cf4cb3009a0ce03e8c1a25c0fab069f3b6e5bc,2020-03-19T20:00:00Z,,,2347,2347,2347,55,0,0,615,49,664
20200319,WV,2,143,3,,,,,,,,c23463a2d10fb3bc76b7e446714b77ece8a03d77,2020-03-19T20:00:00Z,0,,148,145,145,54,0,0,21,1,22
20200319,WY,18,271,,,,,,,,,9a473d25d0a19ff6338eb5f0dde81887ec30bef5,2020-03-19T20:00:00Z,,,289,289,289,56,0,0,93,3,96
20200318,AK,6,406,,,,,,,,,9a4073089834406984fd876567aa45194de3d9d7,2020-03-18T20:00:00Z,,,412,412,412,02,0,0,72,3,75
20200318,AL,46,28,,,,,,,,,45a12e7b90dfc3888e7a67b4f579327e80d6dee0,2020-03-18T20:00:00Z,0,,74,74,74,01,0,0,0,10,10
20200318,AR,33,236,50,,,,,,,,ded89e51af058017c83cf8859504494a02b8e23a,2020-03-18T20:00:00Z,,,319,269,269,05,0,0,39,11,50
20200318,AS,0,,,,,,,,,,bd7997742452d211bbf8fa4fc3bbaf44dc843f92,2020-03-18T20:00:00Z,0,,0,0,0,60,0,0,0,0,0
20200318,AZ,28,148,102,,,,,,,,290a6fabe096478efca8ac5c81bbd38ac2d36bbe,2020-03-18T20:00:00Z,0,,278,176,176,04,0,0,6,8,14
