Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3
Netherlands,2/21/2020,0,0,,,0,,,,,,,528,NLD
Netherlands,2/22/2020,0,0,,,0,,,,,,,528,NLD
Netherlands,2/23/2020,0,0,,,0,,,,,,,528,NLD
Netherlands,2/24/2020,0,0,,,0,,,,,,,528,NLD
Netherlands,2/25/2020,0,0,,,0,,,,,,,528,NLD
Netherlands,2/26/2020,0,0,,,0,,,,,,,528,NLD
Netherlands,2/27/2020,1,0,,,1,,,,,,,528,NLD
Netherlands,2/28/2020,1,0,,,0,,,,,,,528,NLD
Netherlands,2/29/2020,6,0,,,5,,,,,,,528,NLD
Netherlands,3/1/2020,10,0,,,4,,,,,,,528,NLD
Netherlands,3/2/2020,18,0,,,8,,,,,,,528,NLD
Netherlands,3/3/2020,24,0,,,6,,,,,,,528,NLD
Netherlands,3/4/2020,38,0,,,14,,,,,,,528,NLD
Netherlands,3/5/2020,82,0,,,44,,,,,,,528,NLD
Netherlands,3/6/2020,128,1,,,46,,,,,,,528,NLD
Netherlands,3/7/2020,188,1,,,60,,,,,,,528,NLD
Netherlands,3/8/2020,265,3,,,77,,,,,,,528,NLD
Netherlands,3/9/2020,321,3,,,56,,,,,,,528,NLD
Netherlands,3/10/2020,382,4,,,61,,,,,,,528,NLD
Netherlands,3/11/2020,503,5,,,121,,,,,,,528,NLD
Netherlands,3/12/2020,503,5,,,0,,,,,,,528,NLD
Netherlands,3/13/2020,806,10,,,303,,,,,,,528,NLD
Netherlands,3/14/2020,962,12,,,156,,,,,,,528,NLD
Netherlands,3/15/2020,1138,20,,,176,,,,,,,528,NLD
Netherlands,3/16/2020,1416,24,,,278,,,,,,,528,NLD
Netherlands,3/17/2020,1711,43,,,295,,,,,,,528,NLD
Netherlands,3/18/2020,2058,58,,,347,,,,,,,528,NLD
Netherlands,3/19/2020,2467,77,,,409,,,,,,,528,NLD
Netherlands,3/20/2020,3003,107,,,536,,,,,,,528,NLD
Netherlands,3/21/2020,3640,137,,,637,,,,,,,528,NLD
Netherlands,3/22/2020,4217,180,,,577,,,,,,,528,NLD
Netherlands,3/23/2020,4764,214,,,547,,,,,,,528,NLD
Netherlands,3/24/2020,5580,277,,,816,,,,,,,528,NLD
Netherlands,3/25/2020,6438,357,,,858,,,,,,,528,NLD
Netherlands,3/26/2020,7468,435,,,1030,,,,,,,528,NLD
Netherlands,3/27/2020,8647,547,,,1179,,,,,,,528,NLD
Netherlands,3/28/2020,9819,640,,,1172,,,,,,,528,NLD
Netherlands,3/29/2020,10930,772,,,1111,,,,,,,528,NLD
Netherlands,3/30/2020,11817,865,,,887,,,,,,,528,NLD
Netherlands,3/31/2020,12667,1040,,,850,,,,,,,528,NLD
Netherlands,4/1/2020,13696,1175,,,1029,,,,,,,528,NLD
Netherlands,4/2/2020,14788,1341,,,1092,,,,,,,528,NLD
New Zealand,1/22/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,1/23/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,1/24/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,1/25/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,1/26/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,1/27/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,1/28/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,1/29/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,1/30/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,1/31/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/1/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/2/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/3/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/4/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/5/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/6/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/7/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/8/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/9/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/10/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/11/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/12/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/13/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/14/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/15/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/16/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/17/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/18/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/19/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/20/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/21/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/22/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/23/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/24/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/25/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/26/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/27/2020,0,0,,,0,,,,,,,554,NZL
New Zealand,2/28/2020,1,0,,,1,,,,,,,554,NZL
New Zealand,2/29/2020,1,0,,,0,,,,,,,554,NZL
New Zealand,3/1/2020,1,0,,,0,,,,,,,554,NZL
New Zealand,3/2/2020,1,0,,,0,,,,,,,554,NZL
New Zealand,3/3/2020,1,0,,,0,,,,,,,554,NZL
New Zealand,3/4/2020,3,0,,,2,,,,,,,554,NZL
New Zealand,3/5/2020,3,0,,,0,,,,,,,554,NZL
New Zealand,3/6/2020,4,0,,,1,,,,,,,554,NZL
New Zealand,3/7/2020,5,0,,,1,,,,,,,554,NZL
New Zealand,3/8/2020,5,0,,,0,,,,,,,554,NZL
New Zealand,3/9/2020,5,0,,,0,,,,,,,554,NZL
New Zealand,3/10/2020,5,0,,,0,,,,,,,554,NZL
New Zealand,3/11/2020,5,0,,,0,,,,,,,554,NZL
New Zealand,3/12/2020,5,0,,,0,,,,,,,554,NZL
New Zealand,3/13/2020,5,0,,,0,,,,,,,554,NZL
New Zealand,3/14/2020,6,0,,,1,,,,,,,554,NZL
New Zealand,3/15/2020,8,0,,,2,,,,,,,554,NZL
New Zealand,3/16/2020,8,0,,,0,,,,,,,554,NZL
New Zealand,3/17/2020,12,0,,,4,,,,,,,554,NZL
New Zealand,3/18/2020,20,0,,,8,,,,,,,554,NZL
New Zealand,3/19/2020,28,0,,,8,,,,,,,554,NZL
New Zealand,3/20/2020,39,0,,,11,,,,,,,554,NZL
New Zealand,3/21/2020,52,0,,,13,,,,,,,554,NZL
New Zealand,3/22/2020,102,0,,,50,,,,,,,554,NZL
New Zealand,3/23/2020,102,0,,,0,,,,,,,554,NZL
New Zealand,3/24/2020,155,0,,,53,,,,,,,554,NZL
New Zealand,3/25/2020,205,0,,,50,,,,,,,554,NZL
New Zealand,3/26/2020,283,0,,,78,,,,,,,554,NZL
New Zealand,3/27/2020,368,0,,,85,,,,,,,554,NZL
New Zealand,3/28/2020,451,0,,,83,,,,,,,554,NZL
New Zealand,3/29/2020,514,1,,,63,,,,,,,554,NZL
New Zealand,3/30/2020,589,1,,,75,,,,,,,554,NZL
New Zealand,3/31/2020,647,1,,,58,,,,,,,554,NZL
New Zealand,4/1/2020,708,1,,,61,,,,,,,554,NZL
New Zealand,4/2/2020,797,1,,,89,,,,,,,554,NZL
Nicaragua,1/22/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,1/23/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,1/24/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,1/25/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,1/26/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,1/27/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,1/28/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,1/29/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,1/30/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,1/31/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/1/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/2/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/3/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/4/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/5/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/6/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/7/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/8/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/9/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/10/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/11/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/12/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/13/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/14/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/15/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/16/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/17/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/18/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/19/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/20/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/21/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/22/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/23/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/24/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/25/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/26/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/27/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/28/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,2/29/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/1/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/2/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/3/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/4/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/5/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/6/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/7/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/8/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/9/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/10/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/11/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/12/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/13/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/14/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/15/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/16/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/17/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/18/2020,0,0,,,0,,,,,,,558,NIC
Nicaragua,3/19/2020,1,0,,,1,,,,,,,558,NIC
Nicaragua,3/20/2020,1,0,,,0,,,,,,,558,NIC
Nicaragua,3/21/2020,2,0,,,1,,,,,,,558,NIC
Nicaragua,3/22/2020,2,0,,,0,,,,,,,558,NIC
Nicaragua,3/23/2020,2,0,,,0,,,,,,,558,NIC
Nicaragua,3/24/2020,2,0,,,0,,,,,,,558,NIC
Nicaragua,3/25/2020,2,0,,,0,,,,,,,558,NIC
Nicaragua,3/26/2020,2,0,,,0,,,,,,,558,NIC
Nicaragua,3/27/2020,2,1,,,0,,,,,,,558,NIC
Nicaragua,3/28/2020,4,1,,,2,,,,,,,558,NIC
Nicaragua,3/29/2020,4,1,,,0,,,,,,,558,NIC
Nicaragua,3/30/2020,4,1,,,0,,,,,,,558,NIC
Nicaragua,3/31/2020,5,1,,,1,,,,,,,558,NIC
Nicaragua,4/1/2020,5,1,,,0,,,,,,,558,NIC
Nicaragua,4/2/2020,5,1,,,0,,,,,,,558,NIC
Niger,1/22/2020,0,0,,,0,,,,,,,562,NER
Niger,1/23/2020,0,0,,,0,,,,,,,562,NER
Niger,1/24/2020,0,0,,,0,,,,,,,562,NER
Niger,1/25/2020,0,0,,,0,,,,,,,562,NER
Niger,1/26/2020,0,0,,,0,,,,,,,562,NER
Niger,1/27/2020,0,0,,,0,,,,,,,562,NER
Niger,1/28/2020,0,0,,,0,,,,,,,562,NER
Niger,1/29/2020,0,0,,,0,,,,,,,562,NER
Niger,1/30/2020,0,0,,,0,,,,,,,562,NER
Niger,1/31/2020,0,0,,,0,,,,,,,562,NER
Niger,2/1/2020,0,0,,,0,,,,,,,562,NER
Niger,2/2/2020,0,0,,,0,,,,,,,562,NER
Niger,2/3/2020,0,0,,,0,,,,,,,562,NER
Niger,2/4/2020,0,0,,,0,,,,,,,562,NER
Niger,2/5/2020,0,0,,,0,,,,,,,562,NER
Niger,2/6/2020,0,0,,,0,,,,,,,562,NER
Niger,2/7/2020,0,0,,,0,,,,,,,562,NER
Niger,2/8/2020,0,0,,,0,,,,,,,562,NER
Niger,2/9/2020,0,0,,,0,,,,,,,562,NER
Niger,2/10/2020,0,0,,,0,,,,,,,562,NER
Niger,2/11/2020,0,0,,,0,,,,,,,562,NER
Niger,2/12/2020,0,0,,,0,,,,,,,562,NER
Niger,2/13/2020,0,0,,,0,,,,,,,562,NER
Niger,2/14/2020,0,0,,,0,,,,,,,562,NER
Niger,2/15/2020,0,0,,,0,,,,,,,562,NER
Niger,2/16/2020,0,0,,,0,,,,,,,562,NER
Niger,2/17/2020,0,0,,,0,,,,,,,562,NER
Niger,2/18/2020,0,0,,,0,,,,,,,562,NER
Niger,2/19/2020,0,0,,,0,,,,,,,562,NER
Niger,2/20/2020,0,0,,,0,,,,,,,562,NER
Niger,2/21/2020,0,0,,,0,,,,,,,562,NER
Niger,2/22/2020,0,0,,,0,,,,,,,562,NER
Niger,2/23/2020,0,0,,,0,,,,,,,562,NER
Niger,2/24/2020,0,0,,,0,,,,,,,562,NER
Niger,2/25/2020,0,0,,,0,,,,,,,562,NER
Niger,2/26/2020,0,0,,,0,,,,,,,562,NER
Niger,2/27/2020,0,0,,,0,,,,,,,562,NER
Niger,2/28/2020,0,0,,,0,,,,,,,562,NER
Niger,2/29/2020,0,0,,,0,,,,,,,562,NER
Niger,3/1/2020,0,0,,,0,,,,,,,562,NER
Niger,3/2/2020,0,0,,,0,,,,,,,562,NER
Niger,3/3/2020,0,0,,,0,,,,,,,562,NER
Niger,3/4/2020,0,0,,,0,,,,,,,562,NER
Niger,3/5/2020,0,0,,,0,,,,,,,562,NER
Niger,3/6/2020,0,0,,,0,,,,,,,562,NER
Niger,3/7/2020,0,0,,,0,,,,,,,562,NER
Niger,3/8/2020,0,0,,,0,,,,,,,562,NER
Niger,3/9/2020,0,0,,,0,,,,,,,562,NER
Niger,3/10/2020,0,0,,,0,,,,,,,562,NER
Niger,3/11/2020,0,0,,,0,,,,,,,562,NER
Niger,3/12/2020,0,0,,,0,,,,,,,562,NER
Niger,3/13/2020,0,0,,,0,,,,,,,562,NER
Niger,3/14/2020,0,0,,,0,,,,,,,562,NER
Niger,3/15/2020,0,0,,,0,,,,,,,562,NER
Niger,3/16/2020,0,0,,,0,,,,,,,562,NER
Niger,3/17/2020,0,0,,,0,,,,,,,562,NER
Niger,3/18/2020,0,0,,,0,,,,,,,562,NER
Niger,3/19/2020,0,0,,,0,,,,,,,562,NER
Niger,3/20/2020,1,0,,,1,,,,,,,562,NER
Niger,3/21/2020,1,0,,,0,,,,,,,562,NER
Niger,3/22/2020,2,0,,,1,,,,,,,562,NER
Niger,3/23/2020,3,0,,,1,,,,,,,562,NER
Niger,3/24/2020,3,0,,,0,,,,,,,562,NER
Niger,3/25/2020,7,1,,,4,,,,,,,562,NER
Niger,3/26/2020,10,1,,,3,,,,,,,562,NER
Niger,3/27/2020,10,1,,,0,,,,,,,562,NER
Niger,3/28/2020,10,1,,,0,,,,,,,562,NER
Niger,3/29/2020,18,1,,,8,,,,,,,562,NER
Niger,3/30/2020,27,3,,,9,,,,,,,562,NER
Niger,3/31/2020,27,3,,,0,,,,,,,562,NER
Niger,4/1/2020,74,5,,,47,,,,,,,562,NER
Niger,4/2/2020,98,5,,,24,,,,,,,562,NER
Nigeria,1/22/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,1/23/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,1/24/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,1/25/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,1/26/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,1/27/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,1/28/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,1/29/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,1/30/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,1/31/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/1/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/2/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/3/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/4/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/5/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/6/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/7/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/8/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/9/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/10/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/11/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/12/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/13/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/14/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/15/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/16/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/17/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/18/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/19/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/20/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/21/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/22/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/23/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/24/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/25/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/26/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/27/2020,0,0,,,0,,,,,,,566,NGA
Nigeria,2/28/2020,1,0,,,1,,,,,,,566,NGA
Nigeria,2/29/2020,1,0,,,0,,,,,,,566,NGA
Nigeria,3/1/2020,1,0,,,0,,,,,,,566,NGA
Nigeria,3/2/2020,1,0,,,0,,,,,,,566,NGA
Nigeria,3/3/2020,1,0,,,0,,,,,,,566,NGA
Nigeria,3/4/2020,1,0,,,0,,,,,,,566,NGA
Nigeria,3/5/2020,1,0,,,0,,,,,,,566,NGA
Nigeria,3/6/2020,1,0,,,0,,,,,,,566,NGA
Nigeria,3/7/2020,1,0,,,0,,,,,,,566,NGA
Nigeria,3/8/2020,1,0,,,0,,,,,,,566,NGA
Nigeria,3/9/2020,2,0,,,1,,,,,,,566,NGA
Nigeria,3/10/2020,2,0,,,0,,,,,,,566,NGA
Nigeria,3/11/2020,2,0,,,0,,,,,,,566,NGA
Nigeria,3/12/2020,2,0,,,0,,,,,,,566,NGA
Nigeria,3/13/2020,2,0,,,0,,,,,,,566,NGA
Nigeria,3/14/2020,2,0,,,0,,,,,,,566,NGA
Nigeria,3/15/2020,2,0,,,0,,,,,,,566,NGA
Nigeria,3/16/2020,2,0,,,0,,,,,,,566,NGA
Nigeria,3/17/2020,3,0,,,1,,,,,,,566,NGA
Nigeria,3/18/2020,8,0,,,5,,,,,,,566,NGA
Nigeria,3/19/2020,8,0,,,0,,,,,,,566,NGA
Nigeria,3/20/2020,12,0,,,4,,,,,,,566,NGA
Nigeria,3/21/2020,22,0,,,10,,,,,,,566,NGA
Nigeria,3/22/2020,30,0,,,8,,,,,,,566,NGA
Nigeria,3/23/2020,40,1,,,10,,,,,,,566,NGA
Nigeria,3/24/2020,44,1,,,4,,,,,,,566,NGA
Nigeria,3/25/2020,51,1,,,7,,,,,,,566,NGA
Nigeria,3/26/2020,65,1,,,14,,,,,,,566,NGA
Nigeria,3/27/2020,70,1,,,5,,,,,,,566,NGA
Nigeria,3/28/2020,89,1,,,19,,,,,,,566,NGA
Nigeria,3/29/2020,111,1,,,22,,,,,,,566,NGA
Nigeria,3/30/2020,131,2,,,20,,,,,,,566,NGA
Nigeria,3/31/2020,135,2,,,4,,,,,,,566,NGA
Nigeria,4/1/2020,174,2,,,39,,,,,,,566,NGA
Nigeria,4/2/2020,184,2,,,10,,,,,,,566,NGA
North Macedonia,1/22/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,1/23/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,1/24/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,1/25/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,1/26/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,1/27/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,1/28/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,1/29/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,1/30/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,1/31/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/1/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/2/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/3/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/4/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/5/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/6/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/7/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/8/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/9/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/10/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/11/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/12/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/13/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/14/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/15/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/16/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/17/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/18/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/19/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/20/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/21/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/22/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/23/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/24/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/25/2020,0,0,,,0,,,,,,,807,MKD
North Macedonia,2/26/2020,1,0,,,1,,,,,,,807,MKD
North Macedonia,2/27/2020,1,0,,,0,,,,,,,807,MKD
North Macedonia,2/28/2020,1,0,,,0,,,,,,,807,MKD
North Macedonia,2/29/2020,1,0,,,0,,,,,,,807,MKD
North Macedonia,3/1/2020,1,0,,,0,,,,,,,807,MKD
North Macedonia,3/2/2020,1,0,,,0,,,,,,,807,MKD
North Macedonia,3/3/2020,1,0,,,0,,,,,,,807,MKD
North Macedonia,3/4/2020,1,0,,,0,,,,,,,807,MKD
North Macedonia,3/5/2020,1,0,,,0,,,,,,,807,MKD
North Macedonia,3/6/2020,3,0,,,2,,,,,,,807,MKD
North Macedonia,3/7/2020,3,0,,,0,,,,,,,807,MKD
North Macedonia,3/8/2020,3,0,,,0,,,,,,,807,MKD
North Macedonia,3/9/2020,3,0,,,0,,,,,,,807,MKD
North Macedonia,3/10/2020,7,0,,,4,,,,,,,807,MKD
North Macedonia,3/11/2020,7,0,,,0,,,,,,,807,MKD
North Macedonia,3/12/2020,7,0,,,0,,,,,,,807,MKD
North Macedonia,3/13/2020,14,0,,,7,,,,,,,807,MKD
North Macedonia,3/14/2020,14,0,,,0,,,,,,,807,MKD
North Macedonia,3/15/2020,14,0,,,0,,,,,,,807,MKD
North Macedonia,3/16/2020,18,0,,,4,,,,,,,807,MKD
North Macedonia,3/17/2020,26,0,,,8,,,,,,,807,MKD
North Macedonia,3/18/2020,35,0,,,9,,,,,,,807,MKD
North Macedonia,3/19/2020,48,0,,,13,,,,,,,807,MKD
North Macedonia,3/20/2020,67,0,,,19,,,,,,,807,MKD
North Macedonia,3/21/2020,85,0,,,18,,,,,,,807,MKD
North Macedonia,3/22/2020,115,1,,,30,,,,,,,807,MKD
North Macedonia,3/23/2020,136,2,,,21,,,,,,,807,MKD
North Macedonia,3/24/2020,148,2,,,12,,,,,,,807,MKD
North Macedonia,3/25/2020,177,3,,,29,,,,,,,807,MKD
North Macedonia,3/26/2020,201,3,,,24,,,,,,,807,MKD
North Macedonia,3/27/2020,219,3,,,18,,,,,,,807,MKD
North Macedonia,3/28/2020,241,4,,,22,,,,,,,807,MKD
North Macedonia,3/29/2020,259,6,,,18,,,,,,,807,MKD
North Macedonia,3/30/2020,285,7,,,26,,,,,,,807,MKD
North Macedonia,3/31/2020,329,9,,,44,,,,,,,807,MKD
North Macedonia,4/1/2020,354,11,,,25,,,,,,,807,MKD
North Macedonia,4/2/2020,384,11,,,30,,,,,,,807,MKD
Norway,1/22/2020,0,0,,,0,,,,,,,578,NOR
Norway,1/23/2020,0,0,,,0,,,,,,,578,NOR
Norway,1/24/2020,0,0,,,0,,,,,,,578,NOR
Norway,1/25/2020,0,0,,,0,,,,,,,578,NOR
Norway,1/26/2020,0,0,,,0,,,,,,,578,NOR
Norway,1/27/2020,0,0,,,0,,,,,,,578,NOR
Norway,1/28/2020,0,0,,,0,,,,,,,578,NOR
Norway,1/29/2020,0,0,,,0,,,,,,,578,NOR
Norway,1/30/2020,0,0,,,0,,,,,,,578,NOR
Norway,1/31/2020,0,0,,,0,,,,,,,578,NOR
Norway,2/1/2020,0,0,,,0,,,,,,,578,NOR
Norway,2/2/2020,0,0,,,0,,,,,,,578,NOR
Norway,2/3/2020,0,0,,,0,,,,,,,578,NOR
Norway,2/4/2020,0,0,,,0,,,,,,,578,NOR
Norway,2/5/2020,0,0,,,0,,,,,,,578,NOR
Norway,2/6/2020,0,0,,,0,,,,,,,578,NOR
Norway,2/7/2020,0,0,,,0,,,,,,,578,NOR
Norway,2/8/2020,0,0,,,0,,,,,,,578,NOR
Norway,2/9/2020,0,0,,,0,,,,,,,578,NOR
Norway,2/10/2020,0,0,,,0,,,,,,,578,NOR
Norway,2/11/2020,0,0,,,0,,,,,,,578,NOR
Norway,2/12/2020,0,0,,,0,,,,,,,578,NOR
